order_id,date,day_name,hour,daypart,service_mode,payment_type,items,order_revenue,discount,order_size
120883,2025-04-12,Saturday,12,Lunch,Takeout,Cash,1,9.6,0.0,1 Item
120884,2025-07-20,Sunday,11,Lunch,Takeout,Cash,1,6.32,0.0,1 Item
120885,2025-05-05,Monday,7,Breakfast,Drive-Thru,Card,1,3.75,0.0,1 Item
120886,2025-04-30,Wednesday,13,Lunch,Takeout,GiftCard,1,10.02,0.0,1 Item
120887,2025-04-25,Friday,11,Lunch,Dine-In,Card,1,10.52,0.0,1 Item
120888,2025-07-12,Saturday,12,Lunch,Dine-In,Cash,2,18.63,0.0,2 Items
120889,2025-05-19,Monday,7,Breakfast,Drive-Thru,MobilePay,1,3.03,0.0,1 Item
120890,2025-08-08,Friday,19,Dinner,Dine-In,MobilePay,1,10.29,0.0,1 Item
120891,2025-04-26,Saturday,18,Dinner,Takeout,Card,1,9.89,0.0,1 Item
120892,2025-06-01,Sunday,13,Lunch,Takeout,Card,1,3.41,0.0,1 Item
120893,2025-07-31,Thursday,11,Lunch,Dine-In,Cash,1,11.2,0.0,1 Item
120894,2025-04-30,Wednesday,11,Lunch,Dine-In,Cash,2,19.46,0.0,2 Items
120895,2025-05-14,Wednesday,14,Lunch,Drive-Thru,Card,2,3.88,0.0,2 Items
120896,2025-05-19,Monday,19,Dinner,Drive-Thru,Cash,1,6.44,0.0,1 Item
120897,2025-06-03,Tuesday,19,Dinner,Dine-In,Cash,1,9.6,0.0,1 Item
120898,2025-07-17,Thursday,11,Lunch,Drive-Thru,Card,1,6.33,0.0,1 Item
120899,2025-06-04,Wednesday,7,Breakfast,Drive-Thru,Card,1,5.0,0.0,1 Item
120900,2025-07-27,Sunday,19,Dinner,Drive-Thru,Card,1,10.78,0.0,1 Item
120901,2025-06-17,Tuesday,11,Lunch,Dine-In,Card,1,10.57,0.0,1 Item
120902,2025-07-04,Friday,18,Dinner,Drive-Thru,MobilePay,1,6.21,0.0,1 Item
120903,2025-06-15,Sunday,17,Afternoon,Delivery,Card,3,13.47,0.0,3 Items
120904,2025-06-30,Monday,20,Dinner,Dine-In,MobilePay,1,10.85,0.0,1 Item
120905,2025-07-12,Saturday,11,Lunch,Drive-Thru,Card,3,18.75,0.0,3 Items
120906,2025-08-01,Friday,8,Breakfast,Drive-Thru,Card,1,3.02,0.0,1 Item
120907,2025-06-23,Monday,6,Breakfast,Takeout,MobilePay,1,4.39,0.0,1 Item
120908,2025-05-30,Friday,11,Lunch,Takeout,Cash,1,9.38,0.0,1 Item
120909,2025-07-15,Tuesday,23,Late Night,Dine-In,Card,1,5.11,0.0,1 Item
120910,2025-07-30,Wednesday,17,Afternoon,Takeout,Card,1,3.29,0.0,1 Item
120911,2025-08-03,Sunday,10,Morning,Takeout,Card,1,1.55,0.0,1 Item
120912,2025-04-16,Wednesday,21,Dinner,Takeout,Cash,2,7.0,0.0,2 Items
120913,2025-06-17,Tuesday,19,Dinner,Takeout,MobilePay,1,11.56,0.0,1 Item
120914,2025-06-27,Friday,12,Lunch,Takeout,Cash,1,9.16,0.0,1 Item
120915,2025-06-19,Thursday,10,Morning,Dine-In,MobilePay,1,3.55,0.0,1 Item
120916,2025-06-28,Saturday,9,Breakfast,Dine-In,Card,1,4.2,0.0,1 Item
120917,2025-07-06,Sunday,19,Dinner,Delivery,Card,1,9.62,0.0,1 Item
120918,2025-05-09,Friday,13,Lunch,Delivery,Card,1,9.34,0.0,1 Item
120919,2025-06-14,Saturday,15,Afternoon,Dine-In,MobilePay,1,3.09,0.0,1 Item
120920,2025-05-17,Saturday,21,Dinner,Takeout,Card,1,6.45,0.0,1 Item
120921,2025-06-02,Monday,20,Dinner,Dine-In,Cash,1,9.31,0.0,1 Item
120922,2025-05-29,Thursday,15,Afternoon,Dine-In,Card,2,3.75,0.0,2 Items
120923,2025-05-20,Tuesday,12,Lunch,Delivery,Cash,2,4.56,0.0,2 Items
120924,2025-05-09,Friday,21,Dinner,Drive-Thru,Card,2,4.4,0.0,2 Items
120925,2025-05-11,Sunday,8,Breakfast,Dine-In,Cash,1,4.97,0.0,1 Item
120926,2025-05-15,Thursday,9,Breakfast,Dine-In,MobilePay,1,1.61,0.0,1 Item
120927,2025-07-03,Thursday,8,Breakfast,Drive-Thru,Card,1,2.14,0.0,1 Item
120928,2025-05-22,Thursday,7,Breakfast,Drive-Thru,Cash,1,5.05,0.0,1 Item
120929,2025-05-08,Thursday,6,Breakfast,Dine-In,Card,1,3.33,0.0,1 Item
120930,2025-04-30,Wednesday,14,Lunch,Dine-In,MobilePay,1,5.92,0.0,1 Item
120931,2025-04-24,Thursday,20,Dinner,Dine-In,GiftCard,4,15.79,0.78,4+ Items
120932,2025-07-10,Thursday,6,Breakfast,Drive-Thru,GiftCard,1,3.11,0.0,1 Item
120933,2025-07-04,Friday,16,Afternoon,Takeout,Cash,1,2.97,0.0,1 Item
120934,2025-08-09,Saturday,6,Breakfast,Delivery,Cash,2,6.45,0.67,2 Items
120935,2025-07-22,Tuesday,10,Morning,Takeout,Card,1,3.34,0.0,1 Item
120936,2025-05-16,Friday,21,Dinner,Dine-In,Card,3,25.74,0.0,3 Items
120937,2025-04-27,Sunday,10,Breakfast,Takeout,Cash,1,2.21,0.0,1 Item
120938,2025-05-08,Thursday,19,Dinner,Delivery,GiftCard,1,2.06,0.0,1 Item
120939,2025-07-02,Wednesday,6,Breakfast,Dine-In,MobilePay,1,3.18,0.0,1 Item
120940,2025-04-19,Saturday,21,Dinner,Drive-Thru,Card,2,6.06,0.0,2 Items
120941,2025-07-17,Thursday,12,Lunch,Dine-In,Card,1,10.36,0.0,1 Item
120942,2025-07-21,Monday,10,Morning,Drive-Thru,Card,1,4.66,0.0,1 Item
120943,2025-04-21,Monday,14,Lunch,Dine-In,Cash,1,10.12,0.0,1 Item
120944,2025-07-05,Saturday,11,Morning,Takeout,Card,1,1.82,0.19,1 Item
120945,2025-04-13,Sunday,10,Breakfast,Takeout,Card,1,2.94,0.0,1 Item
120946,2025-07-22,Tuesday,1,Late Night,Takeout,Card,1,5.56,0.0,1 Item
120947,2025-06-22,Sunday,8,Breakfast,Drive-Thru,Card,1,5.21,0.0,1 Item
120948,2025-07-16,Wednesday,14,Lunch,Dine-In,Card,1,6.85,0.0,1 Item
120949,2025-06-27,Friday,5,Breakfast,Takeout,Card,2,10.37,0.0,2 Items
120950,2025-07-13,Sunday,20,Dinner,Delivery,Card,2,9.48,0.0,2 Items
120951,2025-08-06,Wednesday,11,Morning,Delivery,Card,1,2.1,0.0,1 Item
120952,2025-07-30,Wednesday,21,Dinner,Delivery,Card,1,5.56,0.0,1 Item
120953,2025-05-11,Sunday,11,Morning,Dine-In,Card,1,4.25,0.0,1 Item
120954,2025-06-16,Monday,12,Lunch,Takeout,Card,1,2.87,0.0,1 Item
120955,2025-07-28,Monday,14,Lunch,Drive-Thru,Card,1,5.74,0.93,1 Item
120956,2025-07-15,Tuesday,11,Lunch,Dine-In,Card,2,20.34,0.0,2 Items
120957,2025-07-15,Tuesday,5,Breakfast,Takeout,Card,1,3.92,0.0,1 Item
120958,2025-07-20,Sunday,16,Afternoon,Drive-Thru,MobilePay,1,3.18,0.33,1 Item
120959,2025-06-28,Saturday,10,Breakfast,Drive-Thru,Cash,1,3.66,0.0,1 Item
120960,2025-04-22,Tuesday,20,Dinner,Dine-In,Cash,1,10.52,0.0,1 Item
120961,2025-06-03,Tuesday,21,Dinner,Delivery,Card,1,10.64,0.0,1 Item
120962,2025-05-28,Wednesday,13,Lunch,Drive-Thru,Cash,1,9.23,0.0,1 Item
120963,2025-06-15,Sunday,10,Breakfast,Dine-In,Card,1,4.19,0.0,1 Item
120964,2025-04-29,Tuesday,22,Late Night,Drive-Thru,Cash,3,9.14,0.0,3 Items
120965,2025-06-05,Thursday,18,Dinner,Drive-Thru,GiftCard,1,3.78,0.0,1 Item
120966,2025-06-06,Friday,0,Late Night,Dine-In,Card,1,2.09,0.0,1 Item
120967,2025-07-29,Tuesday,17,Afternoon,Drive-Thru,Card,2,4.1,0.0,2 Items
120968,2025-08-03,Sunday,16,Afternoon,Takeout,Cash,1,3.14,0.0,1 Item
120969,2025-06-28,Saturday,14,Lunch,Drive-Thru,Card,1,9.97,0.0,1 Item
120970,2025-06-01,Sunday,12,Lunch,Drive-Thru,Card,1,4.92,0.82,1 Item
120971,2025-06-01,Sunday,10,Morning,Drive-Thru,GiftCard,1,3.29,0.0,1 Item
120972,2025-05-28,Wednesday,11,Lunch,Delivery,Card,2,12.78,0.0,2 Items
120973,2025-07-27,Sunday,19,Dinner,Delivery,MobilePay,2,10.97,0.0,2 Items
120974,2025-06-07,Saturday,19,Dinner,Delivery,Card,1,9.84,0.0,1 Item
120975,2025-07-24,Thursday,20,Dinner,Delivery,Card,2,6.74,1.54,2 Items
120976,2025-04-24,Thursday,20,Dinner,Drive-Thru,Cash,2,5.93,0.0,2 Items
120977,2025-05-26,Monday,13,Lunch,Delivery,Card,1,8.48,0.0,1 Item
120978,2025-07-30,Wednesday,8,Breakfast,Dine-In,MobilePay,1,3.73,0.0,1 Item
120979,2025-06-08,Sunday,5,Breakfast,Drive-Thru,Cash,1,3.46,0.0,1 Item
120980,2025-06-15,Sunday,16,Afternoon,Takeout,Card,3,17.01,0.0,3 Items
120981,2025-07-12,Saturday,19,Dinner,Drive-Thru,Card,1,6.42,0.0,1 Item
120982,2025-05-21,Wednesday,7,Breakfast,Takeout,MobilePay,1,3.32,0.0,1 Item
120983,2025-06-10,Tuesday,16,Afternoon,Delivery,Card,1,3.33,0.0,1 Item
120984,2025-08-02,Saturday,15,Afternoon,Drive-Thru,Card,1,2.23,0.0,1 Item
120985,2025-04-17,Thursday,18,Dinner,Dine-In,Card,2,18.9,0.0,2 Items
120986,2025-04-18,Friday,21,Dinner,Takeout,Cash,1,10.84,0.0,1 Item
120987,2025-05-16,Friday,9,Breakfast,Dine-In,Card,1,3.55,0.0,1 Item
120988,2025-07-31,Thursday,18,Dinner,Dine-In,Cash,1,9.13,0.0,1 Item
120989,2025-07-09,Wednesday,20,Dinner,Delivery,Card,2,11.56,0.0,2 Items
120990,2025-06-21,Saturday,15,Afternoon,Dine-In,Cash,4,21.86,0.0,4+ Items
120991,2025-08-08,Friday,18,Dinner,Drive-Thru,Cash,1,9.01,0.0,1 Item
120992,2025-04-14,Monday,11,Morning,Takeout,MobilePay,1,1.97,0.0,1 Item
120993,2025-05-25,Sunday,10,Morning,Takeout,Cash,1,2.01,0.0,1 Item
120994,2025-06-30,Monday,8,Breakfast,Dine-In,Card,1,1.8,0.0,1 Item
120995,2025-04-16,Wednesday,10,Morning,Takeout,Cash,1,1.95,0.0,1 Item
120996,2025-07-18,Friday,10,Morning,Takeout,Unknown,1,2.41,0.0,1 Item
120997,2025-08-06,Wednesday,9,Breakfast,Drive-Thru,MobilePay,1,2.34,0.11,1 Item
120998,2025-06-30,Monday,12,Lunch,Takeout,Cash,1,10.62,0.0,1 Item
120999,2025-07-15,Tuesday,10,Breakfast,Takeout,Cash,2,3.43,0.0,2 Items
121000,2025-04-17,Thursday,14,Lunch,Dine-In,Unknown,2,22.93,0.0,2 Items
121001,2025-05-22,Thursday,11,Morning,Takeout,Card,1,1.99,0.0,1 Item
121002,2025-08-08,Friday,12,Lunch,Takeout,Cash,1,9.83,0.0,1 Item
121003,2025-07-31,Thursday,14,Lunch,Dine-In,Cash,1,5.91,0.0,1 Item
121004,2025-07-30,Wednesday,9,Breakfast,Drive-Thru,GiftCard,1,5.38,0.0,1 Item
121005,2025-06-21,Saturday,12,Lunch,Dine-In,Cash,1,2.98,0.0,1 Item
121006,2025-07-31,Thursday,14,Lunch,Drive-Thru,GiftCard,1,3.71,0.0,1 Item
121007,2025-04-23,Wednesday,9,Breakfast,Drive-Thru,Card,2,5.83,1.36,2 Items
121008,2025-07-05,Saturday,21,Dinner,Dine-In,Cash,1,6.37,0.66,1 Item
121009,2025-06-01,Sunday,0,Late Night,Dine-In,MobilePay,1,4.04,0.0,1 Item
121010,2025-06-16,Monday,11,Lunch,Dine-In,Card,1,5.81,0.0,1 Item
121011,2025-06-09,Monday,7,Breakfast,Drive-Thru,Cash,1,3.54,0.0,1 Item
121012,2025-04-21,Monday,16,Afternoon,Takeout,Card,2,3.75,0.38,2 Items
121013,2025-06-28,Saturday,5,Breakfast,Drive-Thru,Cash,1,4.18,0.0,1 Item
121014,2025-08-02,Saturday,14,Lunch,Drive-Thru,Card,1,11.67,0.0,1 Item
121015,2025-06-22,Sunday,20,Dinner,Dine-In,Card,2,15.86,0.0,2 Items
121016,2025-05-08,Thursday,15,Afternoon,Takeout,Card,1,1.47,0.0,1 Item
121017,2025-06-06,Friday,14,Lunch,Drive-Thru,Card,2,11.55,0.0,2 Items
121018,2025-04-14,Monday,13,Lunch,Delivery,GiftCard,1,2.97,0.0,1 Item
121019,2025-07-26,Saturday,7,Breakfast,Drive-Thru,Card,1,4.41,0.0,1 Item
121020,2025-06-14,Saturday,10,Breakfast,Dine-In,Cash,1,4.87,0.0,1 Item
121021,2025-08-08,Friday,19,Dinner,Delivery,Card,1,6.49,0.0,1 Item
121022,2025-05-23,Friday,19,Dinner,Takeout,Cash,1,2.8,0.0,1 Item
121023,2025-06-16,Monday,11,Lunch,Takeout,Card,3,23.05,0.0,3 Items
121024,2025-06-23,Monday,15,Afternoon,Takeout,Card,1,1.71,0.0,1 Item
121025,2025-07-27,Sunday,11,Morning,Dine-In,Card,1,2.87,0.0,1 Item
121026,2025-04-17,Thursday,16,Afternoon,Dine-In,Card,2,5.58,0.0,2 Items
121027,2025-08-09,Saturday,16,Afternoon,Takeout,GiftCard,2,3.61,0.0,2 Items
121028,2025-07-01,Tuesday,19,Dinner,Dine-In,MobilePay,1,8.63,0.88,1 Item
121029,2025-07-24,Thursday,15,Afternoon,Dine-In,MobilePay,1,1.7,0.18,1 Item
121030,2025-04-15,Tuesday,11,Lunch,Drive-Thru,Cash,1,10.03,0.0,1 Item
121031,2025-06-11,Wednesday,17,Afternoon,Delivery,Card,1,1.73,0.0,1 Item
121032,2025-06-22,Sunday,12,Lunch,Takeout,MobilePay,3,8.75,0.0,3 Items
121033,2025-05-31,Saturday,6,Breakfast,Delivery,Card,1,3.66,0.0,1 Item
121034,2025-08-01,Friday,21,Dinner,Delivery,Card,1,4.41,0.22,1 Item
121035,2025-06-07,Saturday,20,Dinner,Dine-In,MobilePay,2,13.67,0.0,2 Items
121036,2025-04-30,Wednesday,12,Lunch,Takeout,Card,1,5.12,0.0,1 Item
121037,2025-06-22,Sunday,11,Lunch,Takeout,GiftCard,1,5.31,0.0,1 Item
121038,2025-06-17,Tuesday,21,Dinner,Dine-In,Card,2,6.43,0.0,2 Items
121039,2025-06-05,Thursday,8,Breakfast,Dine-In,Cash,1,2.28,0.0,1 Item
121040,2025-08-08,Friday,13,Lunch,Takeout,Card,1,6.86,0.0,1 Item
121041,2025-05-30,Friday,0,Late Night,Takeout,Cash,1,2.07,0.0,1 Item
121042,2025-05-28,Wednesday,17,Afternoon,Dine-In,Cash,1,3.3,0.0,1 Item
121043,2025-07-09,Wednesday,11,Morning,Dine-In,Cash,2,4.08,0.0,2 Items
121044,2025-05-29,Thursday,20,Dinner,Drive-Thru,Card,3,29.81,0.0,3 Items
121045,2025-04-12,Saturday,14,Lunch,Takeout,MobilePay,1,6.26,0.31,1 Item
121046,2025-06-19,Thursday,10,Morning,Drive-Thru,Card,1,1.58,0.0,1 Item
121047,2025-06-21,Saturday,10,Morning,Dine-In,GiftCard,1,3.58,0.0,1 Item
121048,2025-06-18,Wednesday,12,Lunch,Takeout,Card,1,5.84,0.0,1 Item
121049,2025-05-31,Saturday,14,Lunch,Drive-Thru,Card,2,13.52,0.0,2 Items
121050,2025-06-07,Saturday,6,Breakfast,Drive-Thru,MobilePay,1,5.22,0.0,1 Item
121051,2025-07-16,Wednesday,14,Lunch,Dine-In,Card,2,6.02,0.0,2 Items
121052,2025-04-14,Monday,6,Breakfast,Drive-Thru,Cash,1,3.6,0.0,1 Item
121053,2025-07-13,Sunday,21,Dinner,Delivery,Card,1,2.18,0.0,1 Item
121054,2025-05-28,Wednesday,17,Afternoon,Takeout,Card,1,5.16,0.0,1 Item
121055,2025-07-16,Wednesday,17,Afternoon,Dine-In,Card,1,2.47,0.0,1 Item
121056,2025-06-12,Thursday,11,Lunch,Takeout,Card,2,3.69,0.0,2 Items
121057,2025-05-30,Friday,10,Morning,Drive-Thru,Card,1,5.13,0.0,1 Item
121058,2025-07-21,Monday,23,Late Night,Drive-Thru,Card,1,5.11,0.0,1 Item
121059,2025-06-25,Wednesday,8,Breakfast,Dine-In,MobilePay,1,1.32,0.31,1 Item
121060,2025-07-06,Sunday,14,Lunch,Takeout,Card,1,6.1,0.0,1 Item
121061,2025-07-18,Friday,21,Dinner,Takeout,Card,1,7.67,0.0,1 Item
121062,2025-07-18,Friday,10,Breakfast,Takeout,Card,1,2.29,0.0,1 Item
121063,2025-07-13,Sunday,17,Afternoon,Takeout,Card,1,4.74,0.0,1 Item
121064,2025-05-08,Thursday,10,Breakfast,Takeout,MobilePay,2,8.18,0.0,2 Items
121065,2025-06-16,Monday,8,Breakfast,Dine-In,MobilePay,1,1.53,0.0,1 Item
121066,2025-07-10,Thursday,12,Lunch,Takeout,MobilePay,1,9.37,0.0,1 Item
121067,2025-07-25,Friday,10,Morning,Dine-In,Card,1,2.73,0.0,1 Item
121068,2025-05-30,Friday,8,Breakfast,Takeout,Cash,1,3.22,0.0,1 Item
121069,2025-08-05,Tuesday,18,Dinner,Takeout,Cash,1,9.4,0.0,1 Item
121070,2025-05-12,Monday,8,Breakfast,Dine-In,Cash,1,4.08,0.0,1 Item
121071,2025-04-14,Monday,17,Afternoon,Takeout,Cash,1,2.99,0.0,1 Item
121072,2025-07-08,Tuesday,11,Lunch,Dine-In,Card,1,10.78,0.0,1 Item
121073,2025-05-04,Sunday,10,Breakfast,Drive-Thru,Card,1,1.86,0.0,1 Item
121074,2025-07-20,Sunday,5,Breakfast,Drive-Thru,Card,2,7.61,0.0,2 Items
121075,2025-06-10,Tuesday,12,Lunch,Dine-In,Card,1,4.61,0.0,1 Item
121076,2025-05-02,Friday,5,Breakfast,Drive-Thru,Card,1,3.0,0.0,1 Item
121077,2025-08-01,Friday,11,Morning,Takeout,Card,1,3.43,0.0,1 Item
121078,2025-05-16,Friday,10,Breakfast,Drive-Thru,Card,1,4.37,0.0,1 Item
121079,2025-06-01,Sunday,18,Dinner,Drive-Thru,GiftCard,2,20.9,0.0,2 Items
121080,2025-07-04,Friday,11,Lunch,Dine-In,Card,1,5.68,0.0,1 Item
121081,2025-06-13,Friday,13,Lunch,Drive-Thru,Unknown,3,16.92,0.0,3 Items
121082,2025-07-11,Friday,18,Dinner,Dine-In,Card,1,4.77,0.0,1 Item
121083,2025-05-05,Monday,16,Afternoon,Delivery,Card,1,5.02,0.0,1 Item
121084,2025-04-14,Monday,10,Morning,Takeout,Card,2,8.14,0.0,2 Items
121085,2025-08-02,Saturday,21,Dinner,Drive-Thru,MobilePay,1,8.5,0.0,1 Item
121086,2025-07-17,Thursday,20,Dinner,Takeout,Cash,1,10.18,0.0,1 Item
121087,2025-06-27,Friday,21,Dinner,Takeout,Cash,3,9.36,0.0,3 Items
121088,2025-07-25,Friday,1,Late Night,Takeout,Card,2,7.82,0.0,2 Items
121089,2025-06-25,Wednesday,15,Afternoon,Takeout,Cash,2,10.73,0.0,2 Items
121090,2025-06-12,Thursday,10,Morning,Takeout,Card,1,2.34,0.0,1 Item
121091,2025-04-27,Sunday,15,Afternoon,Dine-In,Card,1,1.8,0.0,1 Item
121092,2025-05-23,Friday,21,Dinner,Delivery,Card,1,11.13,0.0,1 Item
121093,2025-06-17,Tuesday,19,Dinner,Takeout,Card,2,12.0,0.0,2 Items
121094,2025-06-23,Monday,9,Breakfast,Dine-In,Cash,2,7.42,0.0,2 Items
121095,2025-07-09,Wednesday,11,Morning,Drive-Thru,Cash,1,1.98,0.0,1 Item
121096,2025-07-16,Wednesday,12,Lunch,Dine-In,Card,1,2.85,0.0,1 Item
121097,2025-07-18,Friday,22,Late Night,Takeout,Cash,1,2.14,0.0,1 Item
121098,2025-07-07,Monday,11,Lunch,Drive-Thru,Cash,2,7.66,0.0,2 Items
121099,2025-05-07,Wednesday,14,Lunch,Dine-In,MobilePay,1,10.87,0.0,1 Item
121100,2025-07-16,Wednesday,6,Breakfast,Drive-Thru,Card,1,3.75,0.0,1 Item
121101,2025-04-21,Monday,9,Breakfast,Drive-Thru,Card,1,5.59,0.0,1 Item
121102,2025-08-07,Thursday,12,Lunch,Dine-In,Unknown,1,6.61,0.0,1 Item
121103,2025-04-16,Wednesday,19,Dinner,Dine-In,Card,2,19.55,0.0,2 Items
121104,2025-04-22,Tuesday,19,Dinner,Delivery,MobilePay,2,6.86,0.0,2 Items
121105,2025-06-01,Sunday,21,Dinner,Takeout,Card,1,8.84,0.9,1 Item
121106,2025-05-08,Thursday,19,Dinner,Dine-In,Cash,1,10.18,0.0,1 Item
121107,2025-07-19,Saturday,18,Dinner,Drive-Thru,Card,2,4.45,0.0,2 Items
121108,2025-06-17,Tuesday,23,Late Night,Takeout,Cash,3,17.59,0.0,3 Items
121109,2025-06-25,Wednesday,17,Afternoon,Dine-In,Card,1,0.0,0.0,1 Item
121110,2025-07-06,Sunday,10,Breakfast,Drive-Thru,Card,1,5.09,0.0,1 Item
121111,2025-06-25,Wednesday,11,Morning,Dine-In,Card,2,6.3,0.0,2 Items
121112,2025-06-02,Monday,11,Lunch,Drive-Thru,Card,1,6.25,0.0,1 Item
121113,2025-07-23,Wednesday,8,Breakfast,Takeout,Cash,1,1.59,0.0,1 Item
121114,2025-05-16,Friday,10,Morning,Takeout,MobilePay,1,2.61,0.0,1 Item
121115,2025-04-14,Monday,18,Dinner,Dine-In,Unknown,1,10.23,0.0,1 Item
121116,2025-05-29,Thursday,10,Morning,Drive-Thru,Cash,1,1.62,0.38,1 Item
121117,2025-05-05,Monday,6,Breakfast,Drive-Thru,Card,2,6.53,0.0,2 Items
121118,2025-06-23,Monday,19,Dinner,Takeout,Cash,1,6.34,0.0,1 Item
121119,2025-06-28,Saturday,15,Afternoon,Takeout,Cash,1,3.73,0.0,1 Item
121120,2025-07-28,Monday,12,Lunch,Dine-In,Card,1,5.18,0.0,1 Item
121121,2025-07-17,Thursday,5,Breakfast,Dine-In,Cash,1,4.32,0.0,1 Item
121122,2025-05-15,Thursday,13,Lunch,Dine-In,Cash,1,6.26,0.0,1 Item
121123,2025-04-14,Monday,5,Breakfast,Drive-Thru,Card,1,3.7,0.0,1 Item
121124,2025-04-22,Tuesday,20,Dinner,Drive-Thru,Card,1,6.23,0.0,1 Item
121125,2025-07-12,Saturday,12,Lunch,Dine-In,Card,1,10.08,0.0,1 Item
121126,2025-04-30,Wednesday,6,Breakfast,Takeout,Card,1,3.54,0.0,1 Item
121127,2025-04-28,Monday,11,Lunch,Takeout,Card,1,8.84,0.0,1 Item
121128,2025-08-01,Friday,16,Afternoon,Drive-Thru,Card,1,2.02,0.0,1 Item
121129,2025-06-02,Monday,9,Breakfast,Takeout,Cash,2,8.17,0.0,2 Items
121130,2025-07-03,Thursday,8,Breakfast,Drive-Thru,Cash,1,2.24,0.0,1 Item
121131,2025-06-04,Wednesday,12,Lunch,Dine-In,Cash,1,6.07,0.0,1 Item
121132,2025-07-16,Wednesday,14,Lunch,Takeout,MobilePay,2,23.33,0.0,2 Items
121133,2025-06-20,Friday,11,Lunch,Drive-Thru,Cash,2,12.38,0.0,2 Items
121134,2025-04-18,Friday,15,Afternoon,Takeout,MobilePay,2,3.73,0.0,2 Items
121135,2025-07-12,Saturday,16,Afternoon,Drive-Thru,Card,1,2.72,0.0,1 Item
121136,2025-07-30,Wednesday,18,Dinner,Takeout,MobilePay,1,2.25,0.0,1 Item
121137,2025-04-22,Tuesday,18,Dinner,Takeout,MobilePay,1,6.76,0.0,1 Item
121138,2025-05-25,Sunday,14,Lunch,Dine-In,Card,1,10.08,0.0,1 Item
121139,2025-04-26,Saturday,21,Dinner,Takeout,Card,1,6.35,0.0,1 Item
121140,2025-06-01,Sunday,21,Dinner,Takeout,Card,1,3.29,0.0,1 Item
121141,2025-06-11,Wednesday,0,Late Night,Takeout,Cash,2,4.4,0.73,2 Items
121142,2025-06-08,Sunday,11,Morning,Dine-In,MobilePay,1,1.67,0.0,1 Item
121143,2025-04-29,Tuesday,11,Lunch,Takeout,Cash,1,4.14,0.0,1 Item
121144,2025-06-26,Thursday,18,Dinner,Dine-In,MobilePay,1,7.83,0.0,1 Item
121145,2025-05-01,Thursday,22,Late Night,Drive-Thru,Cash,1,2.18,0.0,1 Item
121146,2025-07-12,Saturday,23,Late Night,Takeout,Card,1,4.16,0.21,1 Item
121147,2025-07-24,Thursday,11,Morning,Dine-In,Card,1,1.72,0.0,1 Item
121148,2025-07-05,Saturday,10,Morning,Delivery,Card,1,2.02,0.0,1 Item
121149,2025-05-20,Tuesday,12,Lunch,Dine-In,GiftCard,1,4.57,0.0,1 Item
121150,2025-04-24,Thursday,0,Late Night,Takeout,Card,1,2.76,0.0,1 Item
121151,2025-07-13,Sunday,15,Afternoon,Dine-In,Card,2,6.93,0.0,2 Items
121152,2025-06-24,Tuesday,6,Breakfast,Drive-Thru,Card,1,4.9,0.0,1 Item
121153,2025-07-16,Wednesday,11,Lunch,Dine-In,Card,1,5.22,0.0,1 Item
121154,2025-05-11,Sunday,20,Dinner,Drive-Thru,GiftCard,1,7.0,0.0,1 Item
121155,2025-05-04,Sunday,20,Dinner,Drive-Thru,MobilePay,1,5.24,0.86,1 Item
121156,2025-07-01,Tuesday,17,Afternoon,Delivery,Card,1,5.14,0.0,1 Item
121157,2025-05-09,Friday,18,Dinner,Dine-In,Card,1,11.15,0.0,1 Item
121158,2025-06-15,Sunday,9,Breakfast,Drive-Thru,Cash,1,2.62,0.0,1 Item
121159,2025-07-01,Tuesday,14,Lunch,Takeout,Card,3,10.02,0.0,3 Items
121160,2025-05-07,Wednesday,12,Lunch,Drive-Thru,Cash,1,1.77,0.0,1 Item
121161,2025-07-05,Saturday,14,Lunch,Drive-Thru,Card,1,5.62,0.0,1 Item
121162,2025-08-07,Thursday,9,Breakfast,Dine-In,Card,1,1.71,0.0,1 Item
121163,2025-08-09,Saturday,11,Lunch,Drive-Thru,Card,2,19.99,0.0,2 Items
121164,2025-05-07,Wednesday,18,Dinner,Delivery,Cash,2,14.3,0.0,2 Items
121165,2025-05-26,Monday,20,Dinner,Dine-In,Card,2,14.06,0.68,2 Items
121166,2025-07-22,Tuesday,13,Lunch,Dine-In,Card,1,3.25,0.0,1 Item
121167,2025-05-27,Tuesday,11,Morning,Takeout,Card,1,2.12,0.0,1 Item
121168,2025-06-05,Thursday,16,Afternoon,Delivery,GiftCard,1,5.68,0.0,1 Item
121169,2025-07-16,Wednesday,16,Afternoon,Drive-Thru,Card,1,1.85,0.0,1 Item
121170,2025-04-11,Friday,15,Afternoon,Delivery,GiftCard,2,7.16,0.0,2 Items
121171,2025-07-30,Wednesday,6,Breakfast,Delivery,Card,1,3.59,0.0,1 Item
121172,2025-05-07,Wednesday,8,Breakfast,Takeout,GiftCard,1,2.05,0.0,1 Item
121173,2025-08-06,Wednesday,11,Lunch,Dine-In,Card,1,9.09,0.0,1 Item
121174,2025-06-02,Monday,23,Late Night,Drive-Thru,Cash,2,11.51,0.0,2 Items
121175,2025-04-22,Tuesday,23,Late Night,Drive-Thru,Cash,1,3.02,0.0,1 Item
121176,2025-06-18,Wednesday,5,Breakfast,Takeout,Cash,1,1.99,0.0,1 Item
121177,2025-07-21,Monday,22,Late Night,Drive-Thru,Cash,1,2.47,0.0,1 Item
